order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status
ORD00699,CUST0071,PRD0041,2026-08-23,3,4725.1,0.0,Completed
ORD00700,CUST0127,PRD0016,2026-07-05,1,2062.6,15.0,Completed
ORD00701,CUST0047,PRD0052,2026-07-12,1,8157.57,10.0,Completed
ORD00702,CUST0117,PRD0037,2025-11-04,1,1038.12,15.0,Completed
ORD00703,CUST0073,PRD0018,2025-12-15,1,2653.32,5.0,Completed
ORD00704,CUST0133,PRD0015,2025-10-13,1,822.98,5.0,Completed
ORD00705,CUST0211,PRD0011,2026-03-16,2,9472.34,0.0,Completed
ORD00706,CUST0079,PRD0042,2026-08-01,1,4605.81,0.0,Completed
ORD00707,CUST0182,PRD0042,2025-11-18,1,4605.81,20.0,Completed
ORD00708,CUST0073,PRD0046,2026-02-22,1,5980.45,0.0,Returned
ORD00709,CUST0127,PRD0018,2025-10-27,1,2653.32,5.0,Cancelled
ORD00710,CUST0036,PRD0014,2025-08-26,1,6201.66,5.0,Completed
ORD00711,CUST0168,PRD0008,2025-09-08,1,2013.05,0.0,Completed
ORD00712,CUST0117,PRD0047,2025-07-01,3,3143.69,0.0,Completed
ORD00713,CUST0085,PRD0013,2026-08-05,1,4434.32,0.0,Completed
ORD00714,CUST0168,PRD0049,2025-12-15,1,4086.59,5.0,Completed
ORD00715,CUST0125,PRD0011,2026-06-19,2,9472.34,5.0,Completed
ORD00716,CUST0156,PRD0051,2026-04-17,1,6491.84,0.0,Completed
ORD00717,CUST0100,PRD0016,2025-09-06,1,2062.6,10.0,Returned
ORD00718,CUST0218,PRD0028,2025-08-29,1,6533.23,15.0,Completed
ORD00719,CUST0204,PRD0002,2026-06-10,1,1360.82,5.0,Completed
ORD00720,CUST0097,PRD0051,2025-10-12,2,6491.84,15.0,Completed
ORD00721,CUST0195,PRD0029,2026-07-21,1,4297.64,10.0,Completed
ORD00722,CUST0133,PRD0012,2025-08-11,1,3717.87,5.0,Returned
ORD00723,CUST0073,PRD0045,2026-04-15,1,4085.54,15.0,Completed
ORD00724,CUST0162,PRD0023,2026-06-11,3,1977.17,15.0,Completed
ORD00725,CUST0009,PRD0005,2025-09-27,1,2020.45,10.0,Completed
ORD00726,CUST0171,PRD0025,2025-10-17,1,526.88,5.0,Completed
ORD00727,CUST0101,PRD0016,2026-08-11,1,2062.6,15.0,Cancelled
ORD00728,CUST0097,PRD0045,2025-10-12,1,4085.54,10.0,Completed
ORD00729,CUST0073,PRD0002,2025-12-28,3,1360.82,20.0,Completed
ORD00730,CUST0155,PRD0048,2025-12-29,1,4416.63,0.0,Completed
ORD00731,CUST0154,PRD0027,2025-10-06,1,4596.48,10.0,Completed
ORD00732,CUST0086,PRD0045,2026-05-26,1,4085.54,15.0,Completed
ORD00733,CUST0214,PRD0040,2026-05-25,2,1731.63,0.0,Completed
ORD00734,CUST0117,PRD0052,2025-12-04,1,8157.57,5.0,Completed
ORD00735,CUST0148,PRD0018,2026-06-20,1,2653.32,0.0,Completed
ORD00736,CUST0142,PRD0038,2025-09-17,1,1768.06,0.0,Completed
ORD00737,CUST0091,PRD0052,2026-03-01,2,8157.57,5.0,Completed
ORD00738,CUST0145,PRD0051,2026-08-22,3,6491.84,10.0,Completed
ORD00739,CUST0117,PRD0016,2025-06-21,1,2062.6,0.0,Completed
ORD00740,CUST0133,PRD0039,2025-09-14,2,575.52,0.0,Cancelled
ORD00741,CUST0073,PRD0008,2026-02-06,2,2013.05,15.0,Cancelled
ORD00742,CUST0014,PRD0005,2026-06-09,2,2020.45,0.0,Completed
ORD00743,CUST0117,PRD0054,2025-07-17,2,3775.54,20.0,Cancelled
ORD00744,CUST0004,PRD0020,2025-12-12,3,4570.82,20.0,Completed
ORD00745,CUST0003,PRD0020,2026-05-15,2,4570.82,0.0,Completed
ORD00746,CUST0211,PRD0033,2025-12-01,3,2005.79,0.0,Completed
ORD00747,CUST0072,PRD0018,2025-09-05,2,2653.32,15.0,Completed
ORD00748,CUST0133,PRD0046,2025-09-08,1,5980.45,10.0,Completed
ORD00749,CUST0074,PRD0055,2025-12-19,1,5178.41,5.0,Completed
ORD00750,CUST0033,PRD0041,2026-01-19,2,4725.1,0.0,Completed
ORD00751,CUST0014,PRD0038,2026-07-01,1,1768.06,5.0,Completed
ORD00752,CUST0045,PRD0024,2026-03-31,1,686.07,15.0,Completed
ORD00753,CUST0162,PRD0014,2026-04-21,1,6201.66,5.0,Cancelled
ORD00754,CUST0083,PRD0001,2026-08-18,2,1303.73,5.0,Completed
ORD00755,CUST0187,PRD0003,2025-12-20,1,3034.38,0.0,Cancelled
ORD00756,CUST0022,PRD0018,2025-12-15,1,2653.32,15.0,Completed
ORD00757,CUST0007,PRD0025,2026-07-25,1,526.88,0.0,Completed
ORD00758,CUST0178,PRD0042,2025-10-03,1,4605.81,5.0,Completed
ORD00759,CUST0055,PRD0038,2026-05-07,1,1768.06,10.0,Completed
ORD00760,CUST0197,PRD0053,2026-05-18,1,7598.67,20.0,Completed
ORD00761,CUST0138,PRD0025,2025-07-21,1,526.88,10.0,Returned
ORD00762,CUST0143,PRD0051,2026-01-14,1,6491.84,5.0,Completed
ORD00763,CUST0087,PRD0055,2025-09-11,3,5178.41,20.0,Completed
ORD00764,CUST0170,PRD0052,2025-09-03,1,8157.57,15.0,Completed
ORD00765,CUST0007,PRD0018,2026-01-12,1,2653.32,0.0,Completed
ORD00766,CUST0078,PRD0008,2025-10-23,2,2013.05,0.0,Completed
ORD00767,CUST0127,PRD0010,2026-06-04,1,5761.17,5.0,Completed
ORD00768,CUST0043,PRD0023,2026-07-19,1,1977.17,5.0,Completed
ORD00769,CUST0041,PRD0050,2026-06-06,1,6637.65,5.0,Completed
ORD00770,CUST0056,PRD0028,2025-10-12,1,6533.23,10.0,Completed
ORD00771,CUST0178,PRD0001,2025-10-16,2,1303.73,5.0,Completed
ORD00772,CUST0206,PRD0017,2025-10-07,2,912.42,0.0,Completed
ORD00773,CUST0120,PRD0012,2025-08-09,1,3717.87,15.0,Completed
ORD00774,CUST0008,PRD0003,2026-08-02,1,3034.38,5.0,Completed
ORD00775,CUST0114,PRD0041,2025-12-15,1,4725.1,5.0,Completed
ORD00776,CUST0097,PRD0051,2025-09-22,3,6491.84,0.0,Completed
ORD00777,CUST0189,PRD0052,2026-06-24,1,8157.57,0.0,Completed
ORD00778,CUST0167,PRD0018,2025-12-14,1,2653.32,0.0,Completed
ORD00779,CUST0170,PRD0032,2025-06-19,3,6319.63,5.0,Completed
ORD00780,CUST0170,PRD0014,2025-08-23,2,6201.66,20.0,Completed
ORD00781,CUST0022,PRD0051,2026-03-30,2,6491.84,0.0,Completed
ORD00782,CUST0199,PRD0016,2026-05-29,3,2062.6,5.0,Completed
ORD00783,CUST0041,PRD0037,2025-09-16,2,1038.12,0.0,Completed
ORD00784,CUST0191,PRD0016,2026-07-23,1,2062.6,10.0,Completed
ORD00785,CUST0137,PRD0012,2026-06-26,2,3717.87,0.0,Completed
ORD00786,CUST0165,PRD0012,2026-06-25,1,3717.87,10.0,Cancelled
ORD00787,CUST0147,PRD0014,2025-09-24,2,6201.66,5.0,Completed
ORD00788,CUST0036,PRD0022,2025-06-27,3,2508.17,10.0,Completed
ORD00789,CUST0121,PRD0040,2026-07-03,1,1731.63,0.0,Returned
ORD00790,CUST0104,PRD0024,2025-10-31,1,686.07,15.0,Returned
ORD00791,CUST0039,PRD0011,2026-03-21,1,9472.34,10.0,Completed
ORD00792,CUST0078,PRD0024,2026-05-20,2,686.07,0.0,Completed
ORD00793,CUST0150,PRD0028,2025-08-06,1,6533.23,0.0,Completed
ORD00794,CUST0011,PRD0008,2026-05-29,2,2013.05,5.0,Completed
ORD00795,CUST0156,PRD0012,2026-07-31,1,3717.87,10.0,Completed
ORD00796,CUST0165,PRD0041,2026-05-07,1,4725.1,0.0,Completed
ORD00797,CUST0144,PRD0033,2026-01-02,1,2005.79,0.0,Completed
ORD00798,CUST0218,PRD0011,2026-07-07,1,9472.34,0.0,Completed
ORD00799,CUST0017,PRD0029,2026-02-09,3,4297.64,10.0,Cancelled
ORD00800,CUST0025,PRD0005,2026-05-14,1,2020.45,10.0,Completed
ORD00801,CUST0072,PRD0008,2026-06-14,2,2013.05,10.0,Completed
ORD00802,CUST0154,PRD0004,2026-05-16,2,6852.73,5.0,Completed
ORD00803,CUST0036,PRD0049,2025-10-23,1,4086.59,0.0,Completed
ORD00804,CUST0117,PRD0039,2025-07-31,1,575.52,0.0,Completed
ORD00805,CUST0211,PRD0022,2025-09-29,1,2508.17,20.0,Completed
ORD00806,CUST0171,PRD0047,2026-01-30,1,3143.69,15.0,Cancelled
ORD00807,CUST0219,PRD0035,2026-01-31,2,1950.89,0.0,Completed
ORD00808,CUST0069,PRD0004,2026-03-06,1,6852.73,5.0,Completed
ORD00809,CUST0052,PRD0016,2025-12-12,1,2062.6,0.0,Completed
ORD00810,CUST0168,PRD0008,2026-05-31,1,2013.05,0.0,Completed
ORD00811,CUST0049,PRD0050,2026-07-21,1,6637.65,5.0,Completed
ORD00812,CUST0189,PRD0036,2025-10-03,2,5758.15,15.0,Completed
ORD00813,CUST0070,PRD0001,2026-05-10,2,1303.73,15.0,Completed
ORD00814,CUST0073,PRD0005,2026-04-15,1,2020.45,0.0,Completed
ORD00815,CUST0209,PRD0011,2026-02-07,1,9472.34,15.0,Completed
ORD00816,CUST0074,PRD0002,2025-09-05,1,1360.82,0.0,Completed
ORD00817,CUST0140,PRD0042,2026-06-03,3,4605.81,15.0,Cancelled
ORD00818,CUST0032,PRD0018,2026-08-09,3,2653.32,20.0,Completed
ORD00819,CUST0196,PRD0051,2026-05-04,2,6491.84,20.0,Completed
ORD00820,CUST0058,PRD0054,2026-07-23,1,3775.54,15.0,Completed
ORD00821,CUST0021,PRD0027,2026-08-18,3,4596.48,0.0,Completed
ORD00822,CUST0097,PRD0030,2025-11-22,2,6312.47,10.0,Completed
ORD00823,CUST0008,PRD0042,2026-03-29,3,4605.81,5.0,Completed
ORD00824,CUST0057,PRD0025,2026-01-17,2,526.88,0.0,Completed
ORD00825,CUST0001,PRD0024,2026-08-19,1,686.07,0.0,Cancelled
ORD00826,CUST0170,PRD0012,2025-07-19,2,3717.87,5.0,Returned
ORD00827,CUST0117,PRD0023,2025-12-20,1,1977.17,5.0,Completed
ORD00828,CUST0170,PRD0048,2026-07-06,1,4416.63,5.0,Completed
ORD00829,CUST0102,PRD0016,2025-10-21,1,2062.6,15.0,Cancelled
ORD00830,CUST0056,PRD0024,2026-05-31,2,686.07,5.0,Completed
ORD00831,CUST0219,PRD0054,2025-12-06,3,3775.54,0.0,Completed
ORD00832,CUST0197,PRD0022,2026-08-17,1,2508.17,15.0,Completed
ORD00833,CUST0157,PRD0045,2026-07-09,1,4085.54,20.0,Completed
ORD00834,CUST0072,PRD0003,2025-10-29,1,3034.38,5.0,Completed
ORD00835,CUST0218,PRD0053,2026-05-24,1,7598.67,5.0,Completed
ORD00836,CUST0139,PRD0055,2025-11-15,1,5178.41,10.0,Completed
ORD00837,CUST0054,PRD0044,2026-03-16,1,6439.87,20.0,Completed
ORD00838,CUST0165,PRD0020,2026-04-07,3,4570.82,0.0,Completed
ORD00839,CUST0014,PRD0001,2026-06-17,1,1303.73,5.0,Cancelled
ORD00840,CUST0138,PRD0005,2025-06-13,2,2020.45,10.0,Completed
ORD00841,CUST0157,PRD0051,2025-09-20,1,6491.84,10.0,Completed
ORD00842,CUST0040,PRD0051,2026-04-30,3,6491.84,0.0,Completed
ORD00843,CUST0157,PRD0018,2026-02-25,1,2653.32,10.0,Completed
ORD00844,CUST0209,PRD0011,2026-01-26,1,9472.34,5.0,Completed
ORD00845,CUST0170,PRD0034,2025-06-29,3,655.7,10.0,Completed
ORD00846,CUST0018,PRD0025,2025-11-20,1,526.88,5.0,Completed
ORD00847,CUST0090,PRD0008,2026-07-02,1,2013.05,0.0,Completed
ORD00848,CUST0170,PRD0040,2025-06-17,2,1731.63,0.0,Completed
ORD00849,CUST0072,PRD0023,2025-12-12,2,1977.17,5.0,Completed
ORD00850,CUST0138,PRD0047,2026-08-03,1,3143.69,0.0,Completed
ORD00851,CUST0104,PRD0013,2025-06-27,1,4434.32,0.0,Completed
ORD00852,CUST0196,PRD0042,2026-05-16,3,4605.81,5.0,Completed
ORD00853,CUST0045,PRD0040,2025-10-08,2,1731.63,0.0,Completed
ORD00854,CUST0061,PRD0040,2026-07-03,2,1731.63,0.0,Completed
ORD00855,CUST0092,PRD0026,2026-05-14,1,293.95,20.0,Completed
ORD00856,CUST0042,PRD0046,2026-07-10,1,5980.45,15.0,Cancelled
ORD00857,CUST0133,PRD0037,2025-09-18,1,1038.12,10.0,Completed
ORD00858,CUST0039,PRD0005,2026-02-11,1,2020.45,0.0,Completed
ORD00859,CUST0218,PRD0018,2026-05-28,1,2653.32,0.0,Returned
ORD00860,CUST0154,PRD0052,2025-10-03,1,8157.57,10.0,Completed
ORD00861,CUST0143,PRD0037,2025-09-25,2,1038.12,5.0,Completed
ORD00862,CUST0104,PRD0025,2025-06-15,1,526.88,0.0,Completed
ORD00863,CUST0203,PRD0049,2026-08-08,1,4086.59,10.0,Completed
ORD00864,CUST0203,PRD0039,2026-04-29,3,575.52,0.0,Completed
ORD00865,CUST0193,PRD0025,2026-03-28,3,526.88,0.0,Returned
ORD00866,CUST0085,PRD0052,2026-05-13,1,8157.57,0.0,Completed
ORD00867,CUST0045,PRD0026,2026-02-11,2,293.95,0.0,Completed
ORD00868,CUST0120,PRD0025,2026-01-18,2,526.88,0.0,Completed
ORD00869,CUST0172,PRD0003,2026-01-06,3,3034.38,15.0,Completed
ORD00870,CUST0218,PRD0055,2026-03-30,1,5178.41,10.0,Completed
ORD00871,CUST0033,PRD0049,2025-09-11,1,4086.59,10.0,Completed
ORD00872,CUST0171,PRD0050,2026-07-11,1,6637.65,0.0,Completed
ORD00873,CUST0204,PRD0023,2026-06-10,1,1977.17,0.0,Completed
ORD00874,CUST0163,PRD0031,2025-11-21,3,7159.37,10.0,Completed
ORD00875,CUST0057,PRD0029,2026-03-04,2,4297.64,5.0,Completed
ORD00876,CUST0218,PRD0020,2025-08-12,1,4570.82,5.0,Completed
ORD00877,CUST0157,PRD0011,2026-08-14,2,9472.34,10.0,Completed
ORD00878,CUST0065,PRD0047,2026-07-17,1,3143.69,0.0,Completed
ORD00879,CUST0069,PRD0054,2026-07-25,1,3775.54,15.0,Completed
ORD00880,CUST0201,PRD0028,2025-11-13,2,6533.23,20.0,Completed
ORD00881,CUST0009,PRD0033,2025-08-26,1,2005.79,15.0,Completed
ORD00882,CUST0142,PRD0007,2025-09-16,2,2343.73,0.0,Completed
ORD00883,CUST0127,PRD0026,2025-07-17,1,293.95,10.0,Completed
ORD00884,CUST0117,PRD0025,2025-08-02,1,526.88,5.0,Completed
ORD00885,CUST0170,PRD0002,2025-07-08,2,1360.82,15.0,Completed
ORD00886,CUST0140,PRD0016,2026-08-21,1,2062.6,10.0,Completed
ORD00887,CUST0150,PRD0015,2025-07-09,1,822.98,15.0,Completed
ORD00888,CUST0178,PRD0054,2025-08-08,1,3775.54,10.0,Completed
ORD00889,CUST0026,PRD0023,2026-06-17,1,1977.17,0.0,Completed
ORD00890,CUST0045,PRD0045,2026-03-05,1,4085.54,5.0,Completed
ORD00891,CUST0182,PRD0010,2026-05-26,1,5761.17,0.0,Completed
ORD00892,CUST0129,PRD0037,2026-03-26,2,1038.12,5.0,Completed
ORD00893,CUST0094,PRD0050,2026-07-09,1,6637.65,0.0,Completed
ORD00894,CUST0192,PRD0042,2026-03-30,1,4605.81,5.0,Completed
ORD00895,CUST0176,PRD0055,2026-02-07,1,5178.41,15.0,Completed
ORD00896,CUST0212,PRD0039,2026-04-30,1,575.52,5.0,Completed
ORD00897,CUST0155,PRD0044,2026-01-05,2,6439.87,20.0,Completed
ORD00898,CUST0007,PRD0017,2025-11-19,3,912.42,10.0,Completed
ORD00899,CUST0187,PRD0045,2026-01-14,3,4085.54,0.0,Completed
ORD00900,CUST0100,PRD0002,2025-08-26,2,1360.82,10.0,Completed
ORD00901,CUST0190,PRD0050,2026-06-04,1,6637.65,5.0,Completed
ORD00902,CUST0117,PRD0008,2025-10-10,1,2013.05,15.0,Completed
ORD00903,CUST0087,PRD0011,2025-08-18,3,9472.34,10.0,Completed
ORD00904,CUST0117,PRD0049,2025-10-03,3,4086.59,0.0,Completed
ORD00905,CUST0043,PRD0040,2026-06-22,2,1731.63,15.0,Completed
ORD00906,CUST0136,PRD0038,2025-11-12,1,1768.06,5.0,Completed
ORD00907,CUST0117,PRD0018,2026-04-19,1,2653.32,15.0,Completed
ORD00908,CUST0111,PRD0008,2026-06-28,1,2013.05,5.0,Completed
ORD00909,CUST0170,PRD0015,2025-07-11,1,822.98,15.0,Completed
ORD00910,CUST0168,PRD0055,2026-05-22,2,5178.41,10.0,Completed
ORD00911,CUST0018,PRD0031,2025-11-01,1,7159.37,15.0,Completed
ORD00912,CUST0009,PRD0048,2025-09-18,1,4416.63,0.0,Completed
ORD00913,CUST0126,PRD0028,2026-04-20,1,6533.23,10.0,Completed
ORD00914,CUST0111,PRD0051,2026-07-20,1,6491.84,0.0,Completed
ORD00915,CUST0189,PRD0031,2025-10-26,3,7159.37,5.0,Completed
ORD00916,CUST0114,PRD0010,2026-02-28,3,5761.17,5.0,Completed
ORD00917,CUST0143,PRD0044,2025-10-24,2,6439.87,15.0,Completed
ORD00918,CUST0100,PRD0024,2026-02-21,3,686.07,0.0,Completed
ORD00919,CUST0010,PRD0005,2026-03-22,1,2020.45,5.0,Completed
ORD00920,CUST0070,PRD0005,2026-03-18,1,2020.45,20.0,Completed
ORD00921,CUST0074,PRD0033,2026-03-23,2,2005.79,10.0,Completed
ORD00922,CUST0118,PRD0045,2025-08-09,1,4085.54,10.0,Completed
ORD00923,CUST0157,PRD0025,2026-04-22,1,526.88,15.0,Completed
ORD00924,CUST0126,PRD0030,2026-04-14,2,6312.47,5.0,Completed
ORD00925,CUST0097,PRD0038,2026-04-18,3,1768.06,10.0,Completed
ORD00926,CUST0045,PRD0052,2025-07-09,1,8157.57,0.0,Completed
ORD00927,CUST0124,PRD0028,2026-01-04,1,6533.23,5.0,Completed
ORD00928,CUST0117,PRD0025,2025-12-18,1,526.88,5.0,Completed
ORD00929,CUST0033,PRD0007,2025-07-16,1,2343.73,15.0,Completed
ORD00930,CUST0178,PRD0038,2025-09-21,1,1768.06,5.0,Completed
ORD00931,CUST0150,PRD0017,2026-01-02,2,912.42,20.0,Completed
ORD00932,CUST0144,PRD0024,2026-05-13,1,686.07,0.0,Completed
ORD00933,CUST0058,PRD0007,2025-09-28,1,2343.73,0.0,Completed
ORD00934,CUST0192,PRD0011,2026-06-18,1,9472.34,20.0,Completed
ORD00935,CUST0158,PRD0025,2026-02-17,1,526.88,0.0,Cancelled
ORD00936,CUST0057,PRD0052,2026-05-20,1,8157.57,5.0,Completed
ORD00937,CUST0117,PRD0027,2026-01-16,1,4596.48,0.0,Completed
ORD00938,CUST0118,PRD0017,2026-01-28,1,912.42,0.0,Completed
ORD00939,CUST0219,PRD0050,2026-03-22,1,6637.65,0.0,Completed
ORD00940,CUST0192,PRD0051,2026-07-27,1,6491.84,0.0,Completed
ORD00941,CUST0219,PRD0016,2026-01-25,1,2062.6,0.0,Completed
ORD00942,CUST0082,PRD0051,2026-02-10,2,6491.84,0.0,Completed
ORD00943,CUST0201,PRD0033,2026-03-14,1,2005.79,15.0,Completed
ORD00944,CUST0087,PRD0004,2026-05-10,2,6852.73,10.0,Completed
ORD00945,CUST0036,PRD0038,2025-07-08,1,1768.06,0.0,Completed
ORD00946,CUST0159,PRD0030,2026-02-04,1,6312.47,10.0,Completed
ORD00947,CUST0031,PRD0033,2026-01-20,1,2005.79,0.0,Completed
ORD00948,CUST0048,PRD0033,2026-07-25,1,2005.79,0.0,Completed
ORD00949,CUST0036,PRD0016,2026-01-25,1,2062.6,0.0,Completed
ORD00950,CUST0139,PRD0003,2026-01-14,1,3034.38,0.0,Completed
ORD00951,CUST0008,PRD0044,2026-08-10,1,6439.87,10.0,Completed
ORD00952,CUST0022,PRD0005,2026-01-06,2,2020.45,0.0,Completed
ORD00953,CUST0117,PRD0038,2025-09-01,3,1768.06,5.0,Returned
ORD00954,CUST0211,PRD0003,2025-09-19,1,3034.38,0.0,Completed
ORD00955,CUST0104,PRD0050,2025-07-20,1,6637.65,0.0,Completed
ORD00956,CUST0154,PRD0029,2025-12-29,1,4297.64,10.0,Completed
ORD00957,CUST0040,PRD0042,2026-05-24,1,4605.81,10.0,Completed
ORD00958,CUST0052,PRD0050,2026-05-09,1,6637.65,0.0,Completed
ORD00959,CUST0147,PRD0026,2025-06-17,1,293.95,0.0,Completed
ORD00960,CUST0183,PRD0024,2026-02-28,2,686.07,5.0,Returned
ORD00961,CUST0083,PRD0007,2025-08-19,3,2343.73,0.0,Completed
ORD00962,CUST0014,PRD0038,2026-08-01,2,1768.06,5.0,Completed
ORD00963,CUST0023,PRD0021,2025-08-25,3,8486.46,0.0,Completed
ORD00964,CUST0057,PRD0025,2026-03-25,1,526.88,10.0,Completed
ORD00965,CUST0142,PRD0042,2025-11-10,2,4605.81,0.0,Completed
ORD00966,CUST0134,PRD0034,2026-03-31,1,655.7,0.0,Completed
ORD00967,CUST0143,PRD0005,2025-12-20,2,2020.45,0.0,Completed
ORD00968,CUST0062,PRD0044,2026-05-20,2,6439.87,15.0,Returned
ORD00969,CUST0198,PRD0054,2025-09-25,1,3775.54,5.0,Completed
ORD00970,CUST0163,PRD0038,2026-07-18,1,1768.06,5.0,Completed
ORD00971,CUST0197,PRD0042,2026-01-28,2,4605.81,15.0,Returned
ORD00972,CUST0004,PRD0051,2026-05-18,1,6491.84,5.0,Completed
ORD00973,CUST0014,PRD0003,2026-06-26,2,3034.38,10.0,Completed
ORD00974,CUST0086,PRD0011,2026-08-24,1,9472.34,0.0,Completed
ORD00975,CUST0023,PRD0046,2025-09-22,2,5980.45,5.0,Returned
ORD00976,CUST0072,PRD0003,2025-10-22,1,3034.38,5.0,Completed
ORD00977,CUST0032,PRD0055,2025-10-05,1,5178.41,0.0,Completed
ORD00978,CUST0097,PRD0052,2025-10-11,1,8157.57,0.0,Completed
ORD00979,CUST0136,PRD0018,2026-03-06,1,2653.32,10.0,Completed
ORD00980,CUST0084,PRD0044,2026-08-22,2,6439.87,0.0,Completed
ORD00981,CUST0005,PRD0016,2026-08-21,3,2062.6,10.0,Completed
ORD00982,CUST0170,PRD0027,2026-02-09,1,4596.48,0.0,Completed
ORD00983,CUST0040,PRD0044,2026-03-30,2,6439.87,10.0,Completed
ORD00984,CUST0123,PRD0003,2026-06-30,1,3034.38,0.0,Completed
ORD00985,CUST0052,PRD0051,2026-07-29,1,6491.84,10.0,Cancelled
ORD00986,CUST0018,PRD0016,2025-09-12,1,2062.6,5.0,Completed
ORD00987,CUST0176,PRD0043,2026-02-10,1,475.04,5.0,Completed
ORD00988,CUST0042,PRD0013,2026-06-19,1,4434.32,10.0,Completed
ORD00989,CUST0194,PRD0020,2025-10-30,1,4570.82,5.0,Completed
ORD00990,CUST0159,PRD0031,2026-01-01,1,7159.37,10.0,Completed
ORD00991,CUST0077,PRD0047,2026-08-19,1,3143.69,20.0,Completed
ORD00992,CUST0147,PRD0052,2026-08-19,1,8157.57,0.0,Completed
ORD00993,CUST0030,PRD0038,2026-07-18,2,1768.06,0.0,Completed
ORD00994,CUST0002,PRD0017,2026-06-05,3,912.42,0.0,Completed
ORD00995,CUST0117,PRD0050,2025-10-14,1,6637.65,10.0,Completed
ORD00996,CUST0068,PRD0008,2025-11-07,1,2013.05,5.0,Completed
ORD00997,CUST0155,PRD0022,2026-02-18,1,2508.17,15.0,Completed
ORD00998,CUST0185,PRD0052,2026-02-24,1,8157.57,0.0,Completed
ORD00999,CUST0018,PRD0041,2026-01-31,1,4725.1,10.0,Completed
ORD01000,CUST0117,PRD0046,2026-03-29,1,5980.45,10.0,Returned
ORD01001,CUST0143,PRD0026,2025-12-18,1,293.95,15.0,Completed
ORD01002,CUST0180,PRD0018,2026-05-15,1,2653.32,15.0,Returned
ORD01003,CUST0206,PRD0046,2025-11-13,1,5980.45,0.0,Completed
ORD01004,CUST0182,PRD0032,2025-11-12,2,6319.63,5.0,Completed
ORD01005,CUST0018,PRD0050,2025-08-05,1,6637.65,15.0,Returned
ORD01006,CUST0018,PRD0039,2025-09-05,2,575.52,10.0,Completed
ORD01007,CUST0086,PRD0055,2026-06-26,2,5178.41,5.0,Completed
ORD01008,CUST0206,PRD0042,2026-01-04,1,4605.81,0.0,Cancelled
ORD01009,CUST0007,PRD0052,2025-09-24,1,8157.57,5.0,Cancelled
ORD01010,CUST0071,PRD0022,2026-05-20,1,2508.17,0.0,Completed
ORD01011,CUST0017,PRD0022,2026-02-21,1,2508.17,0.0,Completed
ORD01012,CUST0104,PRD0031,2025-06-12,3,7159.37,5.0,Completed
ORD01013,CUST0018,PRD0042,2025-11-05,3,4605.81,10.0,Completed
ORD01014,CUST0117,PRD0047,2025-08-30,2,3143.69,5.0,Completed
ORD01015,CUST0201,PRD0022,2026-04-06,2,2508.17,5.0,Completed
ORD01016,CUST0143,PRD0008,2025-10-17,2,2013.05,10.0,Completed
ORD01017,CUST0127,PRD0038,2025-07-05,1,1768.06,0.0,Completed
ORD01018,CUST0150,PRD0003,2025-06-29,1,3034.38,0.0,Completed
ORD01019,CUST0053,PRD0033,2026-03-05,2,2005.79,5.0,Completed
ORD01020,CUST0104,PRD0015,2025-06-12,1,822.98,5.0,Completed
ORD01021,CUST0049,PRD0054,2026-06-25,1,3775.54,0.0,Completed
ORD01022,CUST0198,PRD0038,2025-08-19,1,1768.06,0.0,Completed
ORD01023,CUST0156,PRD0053,2026-03-16,1,7598.67,5.0,Completed
ORD01024,CUST0039,PRD0052,2026-01-03,1,8157.57,5.0,Completed
ORD01025,CUST0041,PRD0054,2026-01-03,1,3775.54,15.0,Completed
ORD01026,CUST0104,PRD0030,2025-07-08,1,6312.47,0.0,Completed
ORD01027,CUST0134,PRD0033,2026-06-06,1,2005.79,5.0,Completed
ORD01028,CUST0167,PRD0023,2026-07-13,1,1977.17,0.0,Cancelled
ORD01029,CUST0104,PRD0024,2025-06-06,2,686.07,0.0,Completed
ORD01030,CUST0058,PRD0018,2025-08-31,1,2653.32,0.0,Completed
ORD01031,CUST0162,PRD0054,2026-07-18,1,3775.54,15.0,Completed
ORD01032,CUST0115,PRD0016,2026-02-19,2,2062.6,0.0,Completed
ORD01033,CUST0036,PRD0034,2025-08-17,1,655.7,10.0,Completed
ORD01034,CUST0087,PRD0005,2025-09-12,1,2020.45,10.0,Completed
ORD01035,CUST0029,PRD0055,2026-04-08,2,5178.41,5.0,Completed
ORD01036,CUST0112,PRD0003,2026-05-05,3,3034.38,5.0,Completed
ORD01037,CUST0167,PRD0041,2026-03-13,2,4725.1,10.0,Completed
ORD01038,CUST0133,PRD0016,2026-08-06,1,2062.6,0.0,Completed
ORD01039,CUST0069,PRD0013,2026-01-25,1,4434.32,5.0,Returned
ORD01040,CUST0077,PRD0018,2025-10-29,2,2653.32,0.0,Completed
ORD01041,CUST0057,PRD0012,2026-01-18,1,3717.87,20.0,Completed
ORD01042,CUST0165,PRD0002,2025-11-25,3,1360.82,10.0,Returned
ORD01043,CUST0023,PRD0011,2025-09-22,1,9472.34,0.0,Completed
ORD01044,CUST0170,PRD0044,2025-06-25,2,6439.87,20.0,Completed
ORD01045,CUST0144,PRD0005,2025-11-22,3,2020.45,5.0,Completed
ORD01046,CUST0176,PRD0008,2026-04-30,2,2013.05,10.0,Returned
ORD01047,CUST0170,PRD0016,2025-06-10,1,2062.6,0.0,Completed
